1;0.101164344
2;0.104981867
3;0.097346822
4;0.101164344
5;0.099255583
6;0.104981867
7;0.085894255
8;0.022905135
9;0.020996373
10;0.022905135
11;0.022905135
12;0.022905135
13;0.022905135
14;0.022905135
15;0.020996373
16;0.022905135
17;0.020996373
18;0.022905135
19;0.022905135
20;0.020996373
21;0.022905135
22;0.114525673
23;0.150792136
24;0.160335942
25;0.202328689
26;0.236686391
27;0.230960107
28;0.236686391
29;0.217598778
30;0.213781256
31;0.206146211
32;0.229051346
33;0.225233823
34;0.227142584
35;0.217598778
36;0.209963734
37;0.187058599
38;0.187058599
39;0.206146211
40;0.211872495
41;0.211872495
42;0.209963734
43;0.20423745
44;0.202328689
45;0.196602405
46;0.192784883
47;0.246230197
48;0.200419927
49;0.185149838
50;0.185149838
51;0.175606032
52;0.175606032
53;0.175606032
54;0.177514793
55;0.17369727
56;0.171788509
57;0.169879748
58;0.171788509
59;0.169879748
60;0.169879748
61;0.171788509
62;0.175606032
63;0.190876121
64;0.20423745
65;0.169879748
66;0.171788509
67;0.171788509
68;0.177514793
69;0.177514793
70;0.17369727
71;0.17369727
72;0.17369727
73;0.175606032
74;0.179423554
75;0.177514793
76;0.177514793
77;0.17369727
78;0.17369727
79;0.209963734
80;0.171788509
81;0.164153464
82;0.057262836
83;0.024813896
84;0.022905135
85;0.024813896
86;0.024813896
87;0.024813896
88;0.022905135
89;0.024813896
90;0.022905135
91;0.024813896
92;0.022905135
93;0.024813896
94;0.022905135
95;0.020996373
96;0.043901508
97;0.104981867
98;0.104981867
99;0.11070815
100;0.108799389
101;0.108799389
102;0.108799389
103;0.103073106
104;0.104981867
105;0.04771903
106;0.020996373
107;0.022905135
108;0.022905135
109;0.020996373
110;0.022905135
111;0.022905135
112;0.022905135
113;0.019087612
114;0.022905135
115;0.020996373
116;0.020996373
117;0.022905135
118;0.022905135
119;0.022905135
120;0.022905135
121;0.020996373
122;0.124069479
123;0.148883375
124;0.152700897
125;0.150792136
126;0.169879748
127;0.240503913
128;0.248138958
129;0.246230197
130;0.261500286
131;0.242412674
132;0.242412674
133;0.234777629
134;0.244321435
135;0.265317809
136;0.225233823
137;0.217598778
138;0.221416301
139;0.215690017
140;0.209963734
141;0.206146211
142;0.20423745
143;0.198511166
144;0.223325062
145;0.236686391
146;0.185149838
147;0.181332315
148;0.17369727
149;0.179423554
150;0.175606032
151;0.171788509
152;0.206146211
153;0.192784883
154;0.179423554
155;0.185149838
156;0.20423745
157;0.209963734
158;0.21950754
159;0.208054972
160;0.179423554
161;0.183241077
162;0.232868868
163;0.196602405
164;0.192784883
165;0.18896736
166;0.129795763
167;0.114525673
168;0.112616912
169;0.104981867
170;0.06298912
171;0.026722657
172;0.026722657
173;0.024813896
174;0.026722657
175;0.024813896
176;0.024813896
177;0.026722657
178;0.026722657
179;0.024813896
180;0.024813896
181;0.026722657
182;0.026722657
183;0.024813896
184;0.024813896
185;0.026722657
186;0.022905135
187;0.026722657
188;0.026722657
189;0.024813896
190;0.034357702
191;0.101164344
192;0.101164344
193;0.103073106
194;0.112616912
195;0.11070815
196;0.097346822
197;0.101164344
198;0.093529299
199;0.024813896
200;0.038175224
201;0.024813896
202;0.020996373
203;0.024813896
204;0.024813896
205;0.022905135
206;0.022905135
207;0.024813896
208;0.022905135
209;0.022905135
210;0.022905135
211;0.022905135
212;0.024813896
213;0.022905135
214;0.024813896
215;0.022905135
216;0.024813896
217;0.024813896
218;0.024813896
219;0.022905135
220;0.026722657
221;0.026722657
222;0.024813896
223;0.024813896
224;0.030540179
225;0.108799389
226;0.223325062
227;0.236686391
228;0.250047719
229;0.246230197
230;0.261500286
231;0.227142584
232;0.225233823
233;0.209963734
234;0.198511166
235;0.229051346
236;0.192784883
237;0.179423554
238;0.179423554
239;0.175606032
240;0.17369727
241;0.17369727
242;0.175606032
243;0.177514793
244;0.211872495
245;0.185149838
246;0.17369727
247;0.17369727
248;0.175606032
249;0.17369727
250;0.185149838
251;0.223325062
252;0.181332315
253;0.221416301
254;0.223325062
255;0.208054972
256;0.18896736
257;0.177514793
258;0.213781256
259;0.179423554
260;0.179423554
261;0.177514793
262;0.11070815
263;0.104981867
264;0.104981867
265;0.104981867
266;0.032448941
267;0.026722657
268;0.024813896
269;0.024813896
270;0.026722657
271;0.026722657
272;0.024813896
273;0.026722657
274;0.024813896
275;0.026722657
276;0.026722657
277;0.024813896
278;0.024813896
279;0.026722657
280;0.024813896
281;0.024813896
282;0.026722657
283;0.024813896
284;0.024813896
285;0.036266463
286;0.101164344
287;0.101164344
288;0.101164344
289;0.108799389
290;0.112616912
291;0.106890628
292;0.099255583
293;0.082076732
294;0.022905135
295;0.020996373
296;0.022905135
297;0.022905135
298;0.022905135
299;0.022905135
300;0.020996373
301;0.022905135
302;0.022905135
303;0.022905135
304;0.020996373
305;0.022905135
306;0.020996373
307;0.022905135
308;0.022905135
309;0.022905135
310;0.11070815
311;0.145065852
312;0.158427181
313;0.229051346
314;0.229051346
315;0.213781256
316;0.215690017
317;0.18896736
318;0.17369727
319;0.167970987
320;0.183241077
321;0.187058599
322;0.185149838
323;0.185149838
324;0.183241077
325;0.179423554
326;0.192784883
327;0.211872495
328;0.213781256
329;0.211872495
330;0.208054972
331;0.209963734
332;0.200419927
333;0.200419927
334;0.257682764
335;0.196602405
336;0.187058599
337;0.185149838
338;0.181332315
339;0.18896736
340;0.183241077
341;0.179423554
342;0.183241077
343;0.179423554
344;0.200419927
345;0.194693644
346;0.179423554
347;0.177514793
348;0.171788509
349;0.171788509
350;0.17369727
351;0.175606032
352;0.177514793
353;0.181332315
354;0.190876121
355;0.20423745
356;0.179423554
357;0.175606032
358;0.179423554
359;0.185149838
360;0.194693644
361;0.213781256
362;0.215690017
363;0.213781256
364;0.211872495
365;0.208054972
366;0.261500286
367;0.234777629
368;0.190876121
369;0.190876121
370;0.187058599
371;0.183241077
372;0.167970987
373;0.171788509
374;0.166062226
375;0.166062226
376;0.064897881
377;0.024813896
378;0.024813896
379;0.026722657
380;0.026722657
381;0.022905135
382;0.024813896
383;0.057262836
384;0.099255583
385;0.099255583
386;0.106890628
387;0.104981867
388;0.11070815
389;0.106890628
390;0.093529299
391;0.020996373
392;0.022905135
393;0.022905135
394;0.022905135
395;0.019087612
396;0.024813896
397;0.020996373
398;0.020996373
399;0.024813896
400;0.020996373
401;0.020996373
402;0.020996373
403;0.024813896
404;0.020996373
405;0.022905135
406;0.11070815
407;0.143157091
408;0.148883375
409;0.164153464
410;0.211872495
411;0.213781256
412;0.221416301
413;0.196602405
414;0.185149838
415;0.177514793
416;0.185149838
417;0.185149838
418;0.177514793
419;0.177514793
420;0.18896736
421;0.187058599
422;0.18896736
423;0.196602405
424;0.194693644
425;0.200419927
426;0.255774003
427;0.192784883
428;0.194693644
429;0.20423745
430;0.202328689
431;0.196602405
432;0.181332315
433;0.223325062
434;0.190876121
435;0.175606032
436;0.183241077
437;0.185149838
438;0.177514793
439;0.192784883
440;0.208054972
441;0.169879748
442;0.169879748
443;0.200419927
444;0.206146211
445;0.171788509
446;0.17369727
447;0.209963734
448;0.190876121
449;0.175606032
450;0.171788509
451;0.179423554
452;0.183241077
453;0.183241077
454;0.185149838
455;0.225233823
456;0.185149838
457;0.18896736
458;0.18896736
459;0.192784883
460;0.194693644
461;0.211872495
462;0.198511166
463;0.232868868
464;0.187058599
465;0.181332315
466;0.179423554
467;0.17369727
468;0.169879748
469;0.171788509
470;0.169879748
471;0.167970987
472;0.127887001
473;0.061080359
474;0.022905135
475;0.026722657
476;0.022905135
477;0.024813896
478;0.022905135
479;0.022905135
480;0.055354075
481;0.108799389
482;0.101164344
483;0.104981867
484;0.108799389
485;0.11070815
486;0.108799389
487;0.108799389
488;0.108799389
489;0.112616912
490;0.070624165
491;0.022905135
